Order ID,Order Date,Unit Price,Unit Price Tax,Shipping Charge,Total Discounts,Total Owed,Shipment Item Subtotal,Shipment Item Subtotal Tax,Quantity,Order Status,Shipment Status,Ship Date,Product Name
404-3908283-3237142,2025-01-09T10:59:19.522Z,472,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,WONDERLAND FOODS Plain Seedless Green Raisin (Kishmish) Dried Grapes 1Kg (500g X 2) Jar | Nutritious | Rich in Iron & Vitamin B | Healthy Sweet Treats
408-1731153-0912368,2025-01-08T18:58:45.799Z,"1,215",0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Cetaphil Moisturising Cream for Face & Body,Dry to Normal skin, 250 gm, Paraben & Sulphate free, Niacinamide &Vitamin B5"
402-4231237-9033965,2025-01-08T16:33:26.159Z,899,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Nutraj Australian Almonds 1kg (500g X 2) Pouch Badam Giri|Dry Fruits and Nuts|Grocery
406-6008155-7467543,2025-01-08T10:54:44Z,161.86,29.14,0,0,191,161.86,29.14,1,Closed,Shipped,2025-01-08T13:08:58.455Z,"Medimix Ayurvedic Bodywash 18 Herbs & Natural Oils For Healthy & Refreshed Skin | Shower Gel For soft, nourished & glowing skin | Herbal | Paraben-free & Sulphate-free 250ml+50ml Extra"
406-6401217-9619532,2025-01-08T10:54:44Z,187.29,33.71,0,0,221,187.29,33.71,1,Closed,Shipped,2025-01-08T12:27:36.540Z,Medimix Ayurvedic Anti Tan Face Wash for tan protection| With Aloe vera and Tanaka| 100 ml (Pack of 2)
406-5128616-3905966,2025-01-08T10:54:44Z,275.42,49.58,0,0,325,275.42,49.58,1,Closed,Shipped,2025-01-08T13:08:52.024Z,"Beco Bamboo-3 Ply Toilet Paper/Tissue Roll| 160 Pulls x 12Rolls (1920 sheets)| Soft & Highly Absorbent| Eco-Friendly, Natural & Unbleached Toilet Paper Rolls"
404-0607092-5713907,2025-01-08T02:12:56Z,677.97,122.03,0,-40',760,677.97,122.03,1,Closed,Shipped,2025-01-10T09:40:41.479Z,Ariel Complete Detergent Powder - 4kg | Removes 100 Tough Stains in 1 wash | Fragrance that lasts for 2 weeks | For Semi Auto Washing Machine & Bucket Wash
406-2532938-7285922,2025-01-05T18:47:36Z,397.46,71.54,0,0,469,397.46,71.54,1,Closed,Shipped,2025-01-06T05:57:10.104Z,Love Beauty And Planet Rice Water & Angelica Seed Oil Silicone-Free Curl & Waves Shampoo|| No Parabens|| No Sulfates|| Angelica Essential Oil|| 400ml
406-2983926-1192366,2025-01-05T15:31:58Z,320,16,66.75,0,402.75,320,16,1,Closed,Shipped,2025-01-06T12:27:59.086Z,"IMPCOPS Kumkumadi Lepam, Ayurveda, 30 gm"
406-5823739-7870732,2025-01-05T11:50:58Z,399,0,0,0,399,399,0,1,Closed,Shipped,2025-01-05T12:46:39.254Z,"WHISPER ULTRA HYGIENE+COMFORT SANITARY PADS, 50 XL+ PADS, FOR HEAVY FLOW, LONG LASTING PROTECTION, LOCKS ODOUR & WETNESS, DRY TOP SHEET, DISPOSABLE WRAPPER"
403-5904934-1604335,2025-01-02T19:38:02Z,168.64,30.36,0,0,199,168.64,30.36,1,Closed,Shipped,2025-01-03T08:55:34.356Z,"Bodyband Yoga Mat for Women and Men 4mm with Carry Strap EVA Material Extra Thick Exercise Mat for Workout Yoga Fitness Pilates and Meditation, Anti Tear Anti Slip For Home & Gym Use - Army Green"
406-6907326-2310750,2025-01-02T17:27:50Z,644.07,115.93,0,0,760,644.07,115.93,1,Closed,Shipped,2025-01-03T05:47:34.190Z,"Moccona Premium Instant Classic Coffee Powder|Medium Roast|Instant Coffee-100 Gram,Glass Bottle"
406-3717416-1394765,2025-01-02T17:27:50Z,601.69,108.31,0,0,710,601.69,108.31,1,Closed,Shipped,2025-01-03T05:25:12.291Z,"Davidoff Espresso 57 Intense Instant Coffee 100% Arabica, 3.53 oz ℮ 100 g, Granule, Glass Bottle"
403-6803614-0604311,2025-01-02T13:18:42Z,256.19,12.81,0,0,269,256.19,12.81,1,Closed,Shipped,2025-01-02T16:14:34Z,True Elements Raw Black Sesame Seeds 400gm - Black Til Seeds for Eating | Natural Black Gingelly Oil Seeds | Indian Spices for Everyday Essentials | Versatile ingridient | Antioxidant rich
406-0487981-5449104,2025-01-02T10:30:46Z,438.14,78.86,0,0,517,438.14,78.86,1,Closed,Shipped,2025-01-02T22:11:50.683Z,"Indulekha Bringha, Shampoo, 580ml, for Hair Fall Control, with Bringharaj Extracts, Amla, Shikakai, Paraben-Free, for Men & Women"
403-2194057-5553122,2024-12-31T14:15:42Z,293.75,35.25,0,0,329,293.75,35.25,1,Closed,Shipped,2025-01-02T08:44:13.875Z,"Ritwika's Abstract Painting Of Reindeer During Sunrise | Perfect For Home And Office Decor | Digital Painting With Frame | 9.5 x 13.5 Inch, Set of 1 (02 SUNRISE - REINDEER)"
403-5126764-7307503,2024-12-31T14:09:54.719Z,329,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Ritwika's Abstract Painting Of Reindeer During Sunrise | Perfect For Home And Office Decor | Digital Painting With Frame | 9.5 x 13.5 Inch, Set of 1 (02 SUNRISE - REINDEER)"
406-8394159-5941947,2024-12-31T11:28:31Z,315.25,56.75,0,0,372,315.25,56.75,1,Closed,Shipped,2024-12-31T17:20:33.392Z,"True-Ally 25 Vinyl Sticker Photo Paper for Inkjet Printer (Pearl White) Self Adhesive, Waterproof, Dries Quickly, Tear Resistant DIY Sticker Printing Art (A4-25 Sheets)"
406-0812350-2657112,2024-12-31T11:28:31Z,155.36,18.64,0,0,174,155.36,18.64,1,Closed,Shipped,2024-12-31T13:27:44.854Z,"Oddy 180 GSM A4 Size Glossy Photo Paper - Water Proof, Instant Drying, Pack of 50 Sheets, Compatible with Inkjet Printer"
403-0886890-8481921,2024-12-30T19:01:11Z,244.07,43.93,0,0,288,450.85,81.15,1,Closed,Shipped,2024-12-31T13:34:41.578Z,"Organic Harvest Extra Virgin Organic Coconut Oil: 100% Pure | For Hair & Skin, Coconut Virgin Oil for Baby Massage, 100% American Certified Organic, Paraben & Sulphate-free, 200ml"
403-2791269-2005915,2024-12-30T19:01:11Z,789.83,142.17,0,0,932,789.83,142.17,1,Closed,Shipped,2024-12-31T13:34:35.921Z,"MILTON Aura 1000 Thermosteel Bottle, 1050 ml Water Bottles, 24 Hours Hot and Cold, Easy to Carry, Easy Grip, Rust Proof, Tea, Coffee, Office, Travel Bottle, Black"
403-0886890-8481921,2024-12-30T19:01:11Z,206.78,37.22,0,0,244,450.85,81.15,1,Closed,Shipped,2024-12-31T13:34:41.578Z,"Just Herbs Castor and Black Onion Seed Sulfate Free Shampoo Reduce Hairfall,Hair Loss For Dry and Frizzy, Normal Hair Types Men & Women - 200ml"
406-6854936-1880352,2024-12-29T12:18:35Z,802.68,96.32,0,0,899,802.68,96.32,1,Closed,Shipped,2024-12-29T17:25:11.625Z,Nutraj California Almond kernels 1kg Pouch|Badam Giri|Dry Fruits and Nuts|Grocery
406-1239866-0819514,2024-12-29T12:18:35Z,380,19,0,0,399,380,19,1,Closed,Shipped,2024-12-30T09:01:19.961Z,"Namo Organics - Dried Goji Berries - 200 Gm - (Gluten Free, Vegan & NON GMO) Goji berry Dry Fruits"
406-9663853-9592367,2024-12-29T12:18:35Z,360.95,18.05,0,0,379,360.95,18.05,1,Closed,Shipped,2024-12-30T04:42:13.843Z,NutriOrganics Dry Fruits Premium Seedless Kishmish |Green Raisins Kismis |1kg pack
403-1486748-5526729,2024-12-29T05:00:56Z,209.52,10.48,0,0,220,209.52,10.48,1,Closed,Shipped,2024-12-29T10:41:13.165Z,WILLOW CREEK Coco Mama Desiccated Fresh Coconut Powder 500 Gm-Pouch
403-1486748-5526729,2024-12-29T05:00:56Z,199.05,9.95,0,0,209,199.05,9.95,1,Closed,Shipped,2024-12-29T09:32:41.071Z,"Bliss of Earth Organic Sesame Seeds 200 gm White For Eating, Raw Til Seeds"
403-8921459-9687518,2024-12-29T05:00:56Z,252.38,12.62,0,0,265,252.38,12.62,1,Closed,Shipped,2024-12-29T06:50:33.494Z,"Attar Ayurveda Pure Amla Powder For Hair Growth (250 grams) | Ideal for Hair, Eating, Drinking & Skin"
403-1486748-5526729,2024-12-29T05:00:56Z,177.68,21.32,0,0,199,177.68,21.32,1,Closed,Shipped,2024-12-30T08:17:39.004Z,Organic Box 100% Natural & Premium Pumpkin Seeds 250gm - Raw Pumpkin Seeds for Eating | Immunity Booster and Protein Rich Seeds | Healthy Diet Snacks - Diwali Gift Pack
403-0504207-4124344,2024-12-29T05:00:56Z,242.86,12.14,0,0,255,242.86,12.14,1,Closed,Shipped,2024-12-30T09:16:55.197Z,Organic and Pure Dhaga Mishri Powder | Rock Candy Powder | Thread Sugar Powder | Patika Bellam Powder Dhage Wali Mishri Powder (900g)
403-5552321-4169931,2024-12-28T08:24:03.346Z,406,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Just Herbs 8 In 1 Root Nourishing Amla Neem Hair Fall Control Shampoo For Men & Women - Suitable For Oily Hair Scalp, Sulphate & Paraben Free 200 Ml"
406-8335449-2255561,2024-12-25T08:00:58Z,"1,593.75",191.25,0,0,"1,785","1,593.75",191.25,1,Closed,Shipped,2024-12-26T11:27:04.123Z,"Lukzer 2-Bottom Cloth Stand & Garment Rack: Metal Coat Organizer with Rolling Wheels for Hanging Clothes and Bags, Multi-Functional Storage with Single Rod and Mesh Design (173 x 90 x 34 cm/White)"
408-0445989-7417920,2024-12-23T04:13:50Z,369.49,66.51,0,0,436,369.49,66.51,1,Closed,Shipped,2024-12-23T05:52:30.903Z,"Indulekha Bringha, Shampoo, 580ml, for Hair Fall Control, with Bringharaj Extracts, Amla, Shikakai, Paraben-Free, for Men & Women"
403-1747282-5003555,2024-12-22T07:38:04Z,356.25,42.75,0,0,798,712.5,85.5,2,Closed,Shipped,2024-12-22T11:37:33.750Z,BURRDOFF New Twisting Tea Infuser Stainless Steel Tea Infusers for Loose Tea Green Tea Infuser Green Tea Filter Stainless Steel Tea Infuser Steel Infuser (Black)
403-3188806-7349129,2024-12-21T16:43:07Z,211,0,0,0,211,211,0,1,Closed,Shipped,2024-12-21T16:43:32.719Z,Mobile Prepaid Recharge
403-1111585-6434711,2024-12-20T12:14:08Z,214.29,25.71,0,0,240,214.29,25.71,1,Closed,Shipped,2024-12-21T10:04:15.565Z,"ORGANIC INDIA Tulsi Green Tea Lemon Ginger 100 gm tin, Loose Leaves"
406-0239284-0197100,2024-12-18T15:06:41Z,846.61,152.39,0,0,999,846.61,152.39,1,Closed,Shipped,2024-12-19T08:00:29.250Z,"Ash & Roh - Glass Canister Set For Kitchen Airtight Lid And Chalkboard Labels Cookie And Candy Jars, Storage Containers - 1500 Ml (4, Clear)"
403-3193474-1898711,2024-12-18T08:07:20Z,236.44,42.56,0,0,279,236.44,42.56,1,Closed,Shipped,2024-12-18T12:48:51.200Z,"Portronics Conch Theta C in Ear Type C Wired Earphones with in Line HD Mic, Powerful Audio, 14.2mm Driver, Unique Earbuds Design, TPE Anti Tangle Wire, in line Controls, Wide Compatibility(White)"
408-1175149-2492361,2024-12-16T06:55:35.385Z,146.3,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Dettol Icy Cool Bathing Soap Bar With 2x Menthol (400gm), 100gm - Pack of 4"
403-5735748-3827513,2024-12-15T23:33:33.611Z,146.3,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Dettol Icy Cool Bathing Soap Bar With 2x Menthol (400gm), 100gm - Pack of 4"
403-1378794-4422705,2024-12-15T16:54:59Z,799,0,0,0,799,799,0,1,Closed,Shipped,2024-12-15T16:55:19.142Z,Mobile Prepaid Recharge
403-8941130-6993969,2024-12-15T16:54:36Z,250.7,0,0,0,250.7,250.7,0,1,Closed,Shipped,2024-12-15T16:55:45.884Z,Amazon Pay balance: Credits
403-1420799-0510754,2024-12-13T05:31:26Z,227.97,41.03,0,0,269,227.97,41.03,1,Closed,Shipped,2024-12-13T07:34:32.903Z,"Minimalist Spf 30 Lip Balm With Ceramides & Hyaluronic Acid | Lip Protection & Nourishment | For Women & Men | 8 Gm, Off White"
403-8254017-8481904,2024-12-12T22:32:32.492Z,299,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"WHISPER ULTRA SKIN LOVE SOFT SANITARY PADS, 30 XL PADS, COTTONY SOFT, OUR #1 SOFTNESS, IRRITATION FREE, FOR INTIMATE SKIN, DISPOSABLE WRAPPER"
405-7451207-9831522,2024-12-12T18:36:16.018Z,239,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Himalaya Gentle Baby Shampoo 400ml | No Tears formula | Cleanses, softens and nourishes baby's hair"
403-7414011-8681945,2024-12-11T06:48:23.537Z,284,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Minimalist Spf 30 Lip Balm With Ceramides & Hyaluronic Acid | Lip Protection & Nourishment | For Women & Men | 8 Gm, Off White"
406-4250872-4484367,2024-12-10T04:04:44Z,"1,237.14",61.86,0,0,"1,299","1,237.14",61.86,1,Closed,Shipped,2024-12-11T06:08:14.448Z,"Farmley Whole Cashews 1 Kg, Value Pack | Premium Kaju Dry Fruits, Whole Crunchy Cashews | Rich in Protein, & Nutritious | Gluten Free & Plant based Protein (Pack of 1)"
406-4216911-9289159,2024-12-10T04:03:40Z,126.27,22.73,0,0,298,252.54,45.46,2,Closed,Shipped,2024-12-10T06:32:10.132Z,"NutriOrganics Jaggery Powder Pouch, 1000 g"
406-6782908-0126757,2024-12-10T04:03:40Z,380.96,19.04,0,0,400,380.96,19.04,1,Closed,Shipped,2024-12-10T08:29:00.184Z,"Valley Culture Himalayan Barnyard Millet Pack of 2-1kg each | Natural Pahadi Jhangora from Uttarakhand | Unpolished, Chemical Free, High Fibre Millet Rice with Protein, Nutrients & Vitamins"
402-0129755-9789165,2024-12-08T16:11:09Z,195,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Scotch-Brite Sponge Wipe Resusable Kitchen Cleaning Sponge- Easy to use, Multi- color & Biodegradable (pack of 3)"
403-8046637-8736335,2024-12-02T15:49:01Z,235.59,42.41,0,0,278,235.59,42.41,1,Closed,Shipped,2024-12-03T08:37:12.743Z,Kwality RCB Muesli Fruit & Nut 1Kg Jar | 88% Multi Grains | Natural Source of Vitamin & Iron | High in Protein & Fiber | Low Fat & Cholesterol | Healthy Breakfast Cereal | Endorsed by Royal Challengers Bangalore (RCB)
403-8459421-3782738,2024-12-02T06:54:50Z,121.18,21.82,0,-14.3',271.7,242.36,43.64,2,Closed,Shipped,2024-12-02T08:29:42.433Z,Biotique Apricot Refreshing Body Wash | Keeps Skin Fresh and Clean | Brightens Skin and Reducing Dark Spots | 100% Botanical Extracts | Suitable for All Skin Types | 200ml
403-5477438-6283566,2024-12-02T06:54:50Z,570.48,28.52,0,0,599,570.48,28.52,1,Closed,Shipped,2024-12-02T16:47:16.870Z,"Yugan N99 Anti Pollution Reusable and Washable Face Masks with 20 Replaceable Filters, Unisex, With Valve, Pack of 3 Masks with 10 Pcs N99 filters (Blue, Maroon, Black)"
403-1282469-2794744,2024-12-01T12:32:22.132Z,225,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"PUREUS Khadi Herbals Madhuadhar Beetroot Lip Balm for dark lips to lighten, Pigmented | Natural Lip Moisturizer for Women & Men (10 gm.)"
403-5217367-9038764,2024-11-24T06:34:21Z,361,0,0,0,361,361,0,1,Closed,Shipped,2024-11-24T06:34:40.347Z,Mobile Prepaid Recharge
403-3731539-3052313,2024-11-20T07:26:02Z,592.38,106.62,0,0,699,592.38,106.62,1,Closed,Shipped,2024-11-20T18:56:10.731Z,Prestige 1.5 Litres Electric Kettle (PKOSS 1.5)|1500W | Silver - Black| Automatic Cut-off | Stainless Steel | Rotatable Base | Power Indicator | Single-Touch Lid Locking
408-8092560-5721963,2024-11-19T03:50:58Z,0,0,0,0,0,0,0,1,Closed,Shipped,2024-11-20T08:41:28.245Z,"INVENTAA Tacita Antique Gate Light for Home Gate Waterproof | Rustproof Gate Lamps Antique Home Decor | Unbreakable Piller Gate Lights for Outdoor Waterproof for Home, Garden, Patio | 2 Antique Light"
403-7999970-7621928,2024-11-17T05:10:18Z,347,0,0,0,347,347,0,1,Closed,Shipped,2024-11-17T05:10:36.623Z,Mobile Prepaid Recharge
403-2586428-5447523,2024-11-17T05:09:59Z,188.9,0,0,0,188.9,188.9,0,1,Closed,Shipped,2024-11-17T05:11:09.663Z,Amazon Pay balance: Credits
403-7415197-8951527,2024-11-15T19:54:12Z,351.7,63.3,0,0,415,351.7,63.3,1,Closed,Shipped,2024-11-16T08:52:31.536Z,Kellogg s Muesli Nuts Delight 1000G | 12-In-1 Power Breakfast | India's No. 1 Muesli | Multigrain Breakfast Cereal|Almond
403-7069338-3463504,2024-11-15T19:52:25.797Z,415,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Kellogg s Muesli Nuts Delight 1000G | 12-In-1 Power Breakfast | India's No. 1 Muesli | Multigrain Breakfast Cereal|Almond
403-1476550-2470719,2024-11-15T19:47:37.461Z,415,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Kellogg s Muesli Nuts Delight 1000G | 12-In-1 Power Breakfast | India's No. 1 Muesli | Multigrain Breakfast Cereal|Almond
403-5966418-5188332,2024-11-14T03:23:55Z,494,0,0,-24.7',469.3,494,0,1,Closed,Shipped,2024-11-16T14:56:33.037Z,"WHISPER ULTRA HYGIENE+COMFORT SANITARY PADS, 50 XL+ PADS, FOR HEAVY FLOW, LONG LASTING PROTECTION, LOCKS ODOUR & WETNESS, DRY TOP SHEET, DISPOSABLE WRAPPER"
406-6681492-5910763,2024-11-12T19:36:25.600Z,141,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,NIVEA Protect & Care Roll On(50ml)
403-5537007-0157940,2024-11-12T16:46:31Z,884.76,44.24,0,0,929,884.76,44.24,1,Closed,Shipped,2024-11-13T05:55:28.834Z,AHMI New Rayon Floral Printed Top Sharara With Dupatta Indo Western Set For Women | Women Kurta Sharara With Dupatta Set
403-4730135-9373947,2024-11-10T16:24:02Z,522.32,62.68,0,0,585,522.32,62.68,1,Closed,Shipped,2024-11-11T10:10:35.816Z,Pigeon by Stovekraft 3 Litre Special Aluminium Inner Lid Non-Induction base Pressure Cooker (Silver) BIS Certified
403-4534218-8262716,2024-11-10T16:22:24.863Z,585,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,Pigeon by Stovekraft 3 Litre Special Aluminium Inner Lid Non-Induction base Pressure Cooker (Silver) BIS Certified
403-0121758-2749968,2024-11-09T04:32:09Z,760.95,38.05,0,0,799,760.95,38.05,1,Closed,Shipped,2024-11-11T10:08:55.475Z,ANNI DESIGNER Women's Rayon Blend Printed Anarkali Kurta with Pant & Dupatta (AMPM Blue_L_Blue_Large)
403-9665127-0861951,2024-11-07T05:16:09Z,161.02,28.98,0,0,190,161.02,28.98,1,Closed,Shipped,2024-11-08T10:30:44.114Z,"Murphy 3 Watts Strikon abs plastic Round Led Surface Cabinet Down Light (Pack of 1, Warm White)(Others)"
403-5123959-0821957,2024-11-07T05:16:09Z,"1,771.19",318.81,0,0,"2,090","1,771.19",318.81,1,Closed,Shipped,2024-11-08T09:10:33.650Z,"INVENTAA Tacita Antique Gate Light for Home Gate Waterproof | Rustproof Gate Lamps Antique Home Decor | Unbreakable Piller Gate Lights for Outdoor Waterproof for Home, Garden, Patio | 2 Antique Light"
403-8842447-7603538,2024-11-07T05:16:09Z,178.81,32.19,0,0,211,178.81,32.19,1,Closed,Shipped,2024-11-07T12:57:11.153Z,DOT & KEY Vitamin C + E Super Bright Gel Face Wash For Glowing And Brightening Skin | All Skin Types|With Triple Vitamin C| Face Wash For Women & Men|100 Ml
403-5701384-2435555,2024-11-06T03:38:13Z,319,0,0,0,319,319,0,1,Closed,Shipped,2024-11-06T04:45:09.185Z,NIINE Dry Comfort Ultra Thin XL+ Sanitary Napkins for Heavy Flow (Pack of 1) 50 Pads with Free Biodegradable disposable bags
406-2978850-7759514,2024-11-06T03:32:45Z,294.92,53.08,0,0,348,294.92,53.08,1,Closed,Shipped,2024-11-06T04:44:09.001Z,"Boldfit Reusable Hot and Cold Ice Gel Pack with Adjustable Strap Ice Bag for Pain Relief Cold Ice Gel Pack for Shoulder, Knee, Back, Neck, Hip Hot Compression Gel"
403-0187953-4650720,2024-11-05T12:49:01Z,319,0,0,-15.95',303.05,319,0,1,Closed,Shipped,2024-11-05T20:01:32.307Z,NIINE Dry Comfort Ultra Thin XL+ Sanitary Napkins for Heavy Flow (Pack of 1) 50 Pads with Free Biodegradable disposable bags
405-0392201-1425132,2024-11-04T08:53:13.331Z,146.3,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Dettol Icy Cool Bathing Soap Bar With 2x Menthol (400gm), 100gm - Pack of 4"
406-9122704-0929962,2024-11-04T04:53:50Z,338.14,60.86,0,-19.95',379.05,338.14,60.86,1,Closed,Shipped,2024-11-04T17:27:34.577Z,Scotch-Brite Bathroom Squeegee Plastic Wiper(30 cm)(Green)
406-9529516-4957966,2024-11-04T04:53:50Z,311.61,37.39,0,0,698,623.22,74.78,2,Closed,Shipped,2024-11-05T13:37:15.746Z,K.K. VillA Stainless Steel No Drill Self Adhesive Toilet Paper Holder/Tissue Paper Roll Holder/Bathroom Rack for Kitchen/Towel Holder
406-9122704-0929962,2024-11-04T04:53:50Z,216.1,38.9,0,-12.75',242.25,216.1,38.9,1,Closed,Shipped,2024-11-05T06:32:37.994Z,"Cello Kleeno Standee Floor Wiper| Flexible Rubber Lip | Brush Body Plastic & Steel Rod | Lightweight | Cleaning Tool | Cleaning Home, Kitchen, Bathroom | Blue and White"
406-9122704-0929962,2024-11-04T04:53:50Z,186.44,33.56,0,-11',209,186.44,33.56,1,Closed,Shipped,2024-11-05T14:32:38.316Z,Gala Double Lip Wiper (Multicolour)
406-5806334-8905126,2024-11-03T14:54:55.058Z,146.3,0,0,0,0,Not Available,Not Available,0,Cancelled,Not Available,Not Available,"Dettol Icy Cool Bathing Soap Bar With 2x Menthol (400gm), 100gm - Pack of 4"
403-7340083-3539562,2024-11-02T05:55:06Z,"2,214.41",398.59,0,0,"2,613","2,214.41",398.59,1,Closed,Shipped,2024-11-05T13:37:19.432Z,Puma Unisex-Adult ST Runner v4 L Alpine Snow-Desert Dust-Dark Myrtle-Gum Sneaker - 6 UK (39906804)
403-8867760-2965961,2024-10-30T13:33:34Z,209.32,37.68,0,-17',230,209.32,37.68,1,Closed,Shipped,2024-11-01T07:00:12.283Z,"Amazon Brand - Solimo 2 Ply Kitchen Tissue Paper Roll, soft and highly absorbent - 4 Rolls (60 Pulls Per Roll, 240 Sheets)"
406-1696958-4304347,2024-10-28T10:32:43Z,305.93,55.07,0,-21.66',700.34,611.86,110.14,2,Closed,Shipped and Shipped,2024-11-01T05:21:09.874Z and 2024-11-01T05:22:09.661Z,"Gainda Black Phenyle Surface Disinfectant, Floor Cleaner Liquid for Hospitals, Homes, Offices & Commercial Use Removes Dirt, Grime & Kills 99.9% Germs- 5 L"
403-0528877-3160307,2024-10-28T06:30:14Z,719.05,35.95,0,-56',699,719.05,35.95,1,Closed,Shipped,2024-10-29T11:17:11.759Z,KLOSIA Women Printed Flared A-Line Kurta with Pant and Dupatta Suit Set | Kurta Set | Wedding Suit (Large) Brown
403-3508608-0344352,2024-10-27T06:01:16Z,284.76,14.24,0,0,299,521.9,26.1,1,Closed,Shipped,2024-10-28T05:12:40.760Z,Jockey Women's Super Combed Cotton Rib Camisole with Adjustable Straps and Stayfresh Technology_Style_1487_Light Skin_M
403-3508608-0344352,2024-10-27T06:01:16Z,237.14,11.86,0,0,249,521.9,26.1,1,Closed,Shipped,2024-10-28T05:12:40.760Z,Jockey SS04 Women's High Coverage Super Combed Cotton Elastane Stretch Mid Waist Boy Shorts with Concealed Waistband and StayFresh Treatment_Steel Grey Melange_M
